"plan","query","region","subject","estimate","planted","readout"
"same","level_match","regionA","sub-12",1.13994687028002,1.12493838197692,"mean match coupling"
"same","level_match","regionB","sub-01",1.68985908207732,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-02",1.66795847383705,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-03",1.79035523724073,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-04",1.72851467378655,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-05",1.7077794221357,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-06",1.68003856419853,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-07",1.68033209502695,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-08",1.75037887750544,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-09",1.698178201963,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-10",1.71423836458338,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-11",1.70393003868707,1.69321272966483,"mean match coupling"
"same","level_match","regionB","sub-12",1.68728882900142,1.69321272966483,"mean match coupling"
"same","level_match","regionC","sub-01",0.280616826798362,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-02",0.285990542784455,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-03",0.284571505169041,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-04",0.272321182549532,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-05",0.272603995162215,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-06",0.300312957661552,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-07",0.282144683901658,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-08",0.279302725831954,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-09",0.2633671445002,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-10",0.261106960325044,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-11",0.291018380000102,0.253704301578415,"mean match coupling"
"same","level_match","regionC","sub-12",0.29453871160662,0.253704301578415,"mean match coupling"
"same","lm_match","regionA","sub-01",0.795599256324964,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-02",0.748692833338045,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-03",0.785665527770089,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-04",0.760229254462628,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-05",0.79894928567827,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-06",0.786711640804395,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-07",0.772419650011473,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-08",0.795081201332183,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-09",0.785624745594423,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-10",0.778550463539916,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-11",0.784210496843584,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionA","sub-12",0.795142877210984,0.775941322889631,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-01",0.246561924968796,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-02",0.254029855172209,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-03",0.301945341677452,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-04",0.251950518641157,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-05",0.280888935631773,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-06",0.214274036619325,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-07",0.229396458406853,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-08",0.273732053002406,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-09",0.248901239479062,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-10",0.220071620236996,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-11",0.254419965359279,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionB","sub-12",0.229627969394031,0.254020684044626,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-01",0.246327927047023,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-02",0.253715410939169,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-03",0.272459841310398,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-04",0.247095407114233,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-05",0.243305234289284,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-06",0.274607477000525,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-07",0.2659994317609,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-08",0.266558916318305,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-09",0.241943538240593,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-10",0.24974702385028,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-11",0.255230690492768,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match","regionC","sub-12",0.2608697022204,0.251540867492766,"match coefficient adjusting for same_category"
"same","lm_match_depth","regionA","sub-01",0.189751350991012,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-02",0.149492450551969,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-03",0.213058062081826,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-04",0.194679687774219,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-05",0.220997401643756,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-06",0.178842767305957,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-07",0.210380269406368,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-08",0.174705611691706,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-09",0.226343563313503,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-10",0.243364527711755,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-11",0.19547658558551,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionA","sub-12",0.198972021038591,0.201776737296652,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-01",0.0480926275014891,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-02",0.0483201016285792,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-03",0.0404874896010778,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-04",0.0254474974191796,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-05",0.0181889900795037,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-06",0.00570606283204513,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-07",0.0865549422699551,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-08",0.0143954608737776,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-09",0.0706270227393587,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-10",-0.0145157104954105,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-11",0.0517433928021606,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionB","sub-12",0.0221718463073836,0.0479054458911544,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-01",0.0124449280284255,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-02",-0.0616106443947548,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-03",0.0154978021163255,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-04",0.00147154531523055,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-05",-0.0370382147673561,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-06",0.0162664327852961,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-07",-0.0360053370511272,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-08",-0.0447129693119831,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-09",-0.094265590817664,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-10",0.044480624284749,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-11",-0.0471232219380304,-0.0233300174746071,"study-duration slope on matched pairs"
"same","lm_match_depth","regionC","sub-12",0.0032652355707776,-0.0233300174746071,"study-duration slope on matched pairs"
"same","match_control_all","regionA","sub-01",1.06555195811195,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-02",1.01514433808156,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-03",1.05905930364249,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-04",1.03243074040148,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-05",1.0688385851543,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-06",1.06907532877907,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-07",1.05317918212419,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-08",1.06432838467544,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-09",1.05234973053811,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-10",1.047513113485,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-11",1.05352248591869,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionA","sub-12",1.06212385168357,1.0473229470556,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-01",1.31413501463512,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-02",1.29638110517313,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-03",1.35477503874807,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-04",1.31643098179704,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-05",1.28308881113289,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-06",1.24587846822696,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-07",1.27212462762999,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-08",1.32128162159273,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-09",1.30076700062738,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-10",1.27328340271882,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-11",1.30504571020918,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionB","sub-12",1.30208051007443,1.29578587048207,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-01",0.245738651194974,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-02",0.257787277438611,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-03",0.279643980652374,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-04",0.240935761285912,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-05",0.25108255989545,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-06",0.275403444979612,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-07",0.252765899524144,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-08",0.264810961968232,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-09",0.244844299302334,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-10",0.251857759717278,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-11",0.264235361461077,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_all","regionC","sub-12",0.262695126427191,0.252872838558546,"match coefficient, item nuisance adjusted"
"same","match_control_category","regionA","sub-01",0.781237289090116,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-02",0.727975289451684,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-03",0.765421296238981,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-04",0.737556193075952,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-05",0.788246839944366,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-06",0.76253499348408,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-07",0.749848883903011,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-08",0.786575867286321,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-09",0.76964743365516,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-10",0.763561657194454,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-11",0.762520611873623,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionA","sub-12",0.771237425718532,0.759783222159525,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-01",0.244691293251402,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-02",0.260176653488383,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-03",0.29780632303807,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-04",0.264330119333629,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-05",0.263723138692946,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-06",0.2216210370128,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-07",0.253253455395312,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-08",0.258700431589028,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-09",0.258346041445736,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-10",0.233101932822198,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-11",0.266379878763889,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionB","sub-12",0.228834474597361,0.257760247937156,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-01",0.23743446236731,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-02",0.247927828867717,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-03",0.273707362970312,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-04",0.257391432070718,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-05",0.247753026238943,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-06",0.266629577630838,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-07",0.277891990763492,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-08",0.268039646056156,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-09",0.23966893579441,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-10",0.262275162678987,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-11",0.255691166446537,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
"same","match_control_category","regionC","sub-12",0.256733199773401,0.252153386781378,"match coefficient, category-matched, encoding nuisance"
