relpath,role,tier,source,bytes,md5,sha256,url,s3_uri
sub-112/func/sub-112_task-trust_run-04_events.tsv,events,core,raw,4297,fbf87d025eba362cdda8dfa2894d2a08,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-112:func:sub-112_task-trust_run-04_events.tsv,s3://openneuro.org/ds003745/sub-112/func/sub-112_task-trust_run-04_events.tsv
derivatives/fmriprep/sub-112/func/sub-112_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,79983628,318ec6a6af4ee66523544cec5d4e26be,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-112/func/sub-112_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3666,e64cecd78e15f774b6383079d591c770,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-112/func/sub-112_task-trust_run-5_desc-confounds_timeseries.tsv,confounds,core,fmriprep,615269,2e8f93423a113c81387b430f84446965,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-trust_run-5_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-trust_run-5_desc-confounds_timeseries.tsv
sub-112/func/sub-112_task-trust_run-05_events.tsv,events,core,raw,4236,65844eb54d86fc40b80dbac2e28fa9b8,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-112:func:sub-112_task-trust_run-05_events.tsv,s3://openneuro.org/ds003745/sub-112/func/sub-112_task-trust_run-05_events.tsv
derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,74731274,e7c98fed1708eb1ce5649aa9ed6eeb1e,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3766,f3715296e741e1163c8152e810e25253,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-1_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,512801,d30fbd74fbf1df6bbe0c4b9e05e30355,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-sharedreward_run-1_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-1_desc-confounds_timeseries.tsv
sub-112/func/sub-112_task-sharedreward_run-01_events.tsv,events,transport,raw,4083,5800df8acd9f1d9440a7fea52c6c66a7,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-112:func:sub-112_task-sharedreward_run-01_events.tsv,s3://openneuro.org/ds003745/sub-112/func/sub-112_task-sharedreward_run-01_events.tsv
derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,74565748,9b1dea9b932fb359e912e5e6e7292146,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3710,3e99a678c5dd7bfafccc3ee4e9290eaa,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-2_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,526382,0cafebf9433ee18a359ca030ddacda39,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-112:func:sub-112_task-sharedreward_run-2_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-112/func/sub-112_task-sharedreward_run-2_desc-confounds_timeseries.tsv
sub-112/func/sub-112_task-sharedreward_run-02_events.tsv,events,transport,raw,4031,c244c38bedf682af0288a115089522f8,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-112:func:sub-112_task-sharedreward_run-02_events.tsv,s3://openneuro.org/ds003745/sub-112/func/sub-112_task-sharedreward_run-02_events.tsv
derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,anat-T1w-mni,core,fmriprep,8164427,ec197581be94cc4b9abea8b977061c52,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:anat:sub-113_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz
derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,anat-mask-mni,core,fmriprep,56769,342d385bd94283d6999395ff7e143276,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:anat:sub-113_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,anat-gm-probseg,core,fmriprep,6473949,286c63028f1987c65daf6dd406fde13b,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:anat:sub-113_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz
derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_dseg.nii.gz,anat-dseg-mni,core,fmriprep,259291,b49d3226dabdf2986bc9408fe082743f,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:anat:sub-113_space-MNI152NLin2009cAsym_dseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/anat/sub-113_space-MNI152NLin2009cAsym_dseg.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,82709192,fde3fac69d211fb06bfeaa3cbfed9d41,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3511,83f4a98b1238be5fb735dc2566a5d2c8,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-1_desc-confounds_timeseries.tsv,confounds,core,fmriprep,535950,c3eda950475122dcbaee3e2d72045be7,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-1_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-1_desc-confounds_timeseries.tsv
sub-113/func/sub-113_task-trust_run-01_events.tsv,events,core,raw,4037,3ae0dd311e02d494f11ae02a74e93869,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-113:func:sub-113_task-trust_run-01_events.tsv,s3://openneuro.org/ds003745/sub-113/func/sub-113_task-trust_run-01_events.tsv
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,82774674,8b4aa8415bd53aab571d794cdabba3da,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3468,d08dc1a89984299b783e2f7d31a32a04,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-2_desc-confounds_timeseries.tsv,confounds,core,fmriprep,621171,40cee93bee67982520f93a53a7961a26,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-2_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-2_desc-confounds_timeseries.tsv
sub-113/func/sub-113_task-trust_run-02_events.tsv,events,core,raw,4091,c513b6cd975f20aaac25363b564d7a61,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-113:func:sub-113_task-trust_run-02_events.tsv,s3://openneuro.org/ds003745/sub-113/func/sub-113_task-trust_run-02_events.tsv
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,83134722,151557263557b098611a41134fd40cd3,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3472,eb267f82e4fa2bdd3838cecd7206af44,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-3_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-3_desc-confounds_timeseries.tsv,confounds,core,fmriprep,602477,7a5b6a8051bd3ac27c979abb6ca29563,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-3_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-3_desc-confounds_timeseries.tsv
sub-113/func/sub-113_task-trust_run-03_events.tsv,events,core,raw,4099,aca94de0eac7b5ec76087c75cb835a71,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-113:func:sub-113_task-trust_run-03_events.tsv,s3://openneuro.org/ds003745/sub-113/func/sub-113_task-trust_run-03_events.tsv
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,83192893,a3f082f8d3fb7d26a8ebadf4156e4b4a,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3442,05364c88535a64da5f2f4f3ecab1b6fb,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-4_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-4_desc-confounds_timeseries.tsv,confounds,core,fmriprep,589241,03110a2e1e85c8f98cbc3025f42e74d6,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-4_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-4_desc-confounds_timeseries.tsv
sub-113/func/sub-113_task-trust_run-04_events.tsv,events,core,raw,4164,cf775427d9271114c2f35261ce00d12d,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-113:func:sub-113_task-trust_run-04_events.tsv,s3://openneuro.org/ds003745/sub-113/func/sub-113_task-trust_run-04_events.tsv
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,83184741,c947783a52bd233772c3fda5b9ca1a3b,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3515,3ec85d8bb10f81ca9e3a62029e0e7edd,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-5_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-5_desc-confounds_timeseries.tsv,confounds,core,fmriprep,488214,f9b1da4561affcdab0cdb225526a41ec,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-trust_run-5_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-trust_run-5_desc-confounds_timeseries.tsv
sub-113/func/sub-113_task-trust_run-05_events.tsv,events,core,raw,4168,1740f7e1992b69a43bf594ac96548395,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-113:func:sub-113_task-trust_run-05_events.tsv,s3://openneuro.org/ds003745/sub-113/func/sub-113_task-trust_run-05_events.tsv
derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,77629424,a2077245dd127418a7371d2be0d13f9c,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3493,f5382b84ac391ee40c2b30fe82ef9d41,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-1_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,480405,83870218fdabc4fe35221243abd90ced,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-sharedreward_run-1_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-1_desc-confounds_timeseries.tsv
sub-113/func/sub-113_task-sharedreward_run-01_events.tsv,events,transport,raw,4084,81d55cedc04f67182c041af8c9a898ab,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-113:func:sub-113_task-sharedreward_run-01_events.tsv,s3://openneuro.org/ds003745/sub-113/func/sub-113_task-sharedreward_run-01_events.tsv
derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,transport,fmriprep,77468133,e7931af92bde53a7c3882edd83bc031f,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,transport,fmriprep,3599,5bf625bcf14a45981ad01f1dfe143631,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-2_desc-confounds_timeseries.tsv,confounds,transport,fmriprep,481542,a972019497744582ddfe812c6f5dae66,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-113:func:sub-113_task-sharedreward_run-2_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-113/func/sub-113_task-sharedreward_run-2_desc-confounds_timeseries.tsv
sub-113/func/sub-113_task-sharedreward_run-02_events.tsv,events,transport,raw,4046,401351473e16301537869c50b39fe2de,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-113:func:sub-113_task-sharedreward_run-02_events.tsv,s3://openneuro.org/ds003745/sub-113/func/sub-113_task-sharedreward_run-02_events.tsv
derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,anat-T1w-mni,core,fmriprep,8125642,b251fcb3dea13a1c0ed790abfb78699b,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:anat:sub-111_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_desc-preproc_T1w.nii.gz
derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,anat-mask-mni,core,fmriprep,64526,94b6fc4740ef9b74782a4ad36ead8d34,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:anat:sub-111_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,anat-gm-probseg,core,fmriprep,6413093,cc7892a1cde9ef554d34a9cd70b1eca9,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:anat:sub-111_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_label-GM_probseg.nii.gz
derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_dseg.nii.gz,anat-dseg-mni,core,fmriprep,292602,4c958f3c4f66c10c6515d65362d753a9,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:anat:sub-111_space-MNI152NLin2009cAsym_dseg.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/anat/sub-111_space-MNI152NLin2009cAsym_dseg.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,80167551,2d4b106f77b4700db363dd9719808d74,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3525,d4a90117bd118e3a7cf218227350bc3e,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-1_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-1_desc-confounds_timeseries.tsv,confounds,core,fmriprep,446663,3e104e8f73e2f3489941ab81608c3f31,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-1_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-1_desc-confounds_timeseries.tsv
sub-111/func/sub-111_task-trust_run-01_events.tsv,events,core,raw,2956,0d7b54eb54866136db58a64abaa13cd9,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-111:func:sub-111_task-trust_run-01_events.tsv,s3://openneuro.org/ds003745/sub-111/func/sub-111_task-trust_run-01_events.tsv
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,bold-mni,core,fmriprep,79763583,b6743b05c1d8ef62bd38dc08acc8fd09,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,mask-mni,core,fmriprep,3452,f3d084a112e41172666ab9832b9fa049,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-2_space-MNI152NLin2009cAsym_desc-brain_mask.nii.gz
derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-2_desc-confounds_timeseries.tsv,confounds,core,fmriprep,463152,7eaf41ff0d4efeafec7fe55bbfdee429,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/derivatives:fmriprep:sub-111:func:sub-111_task-trust_run-2_desc-confounds_timeseries.tsv,s3://openneuro.org/ds003745/derivatives/fmriprep/sub-111/func/sub-111_task-trust_run-2_desc-confounds_timeseries.tsv
sub-111/func/sub-111_task-trust_run-02_events.tsv,events,core,raw,3578,d817ce2944467a1ceb7daa96e6f722c0,,https://openneuro.org/crn/datasets/ds003745/snapshots/2.1.1/files/sub-111:func:sub-111_task-trust_run-02_events.tsv,s3://openneuro.org/ds003745/sub-111/func/sub-111_task-trust_run-02_events.tsv
