"scenario","scale","coverage_regime","component","term","replications","estimate_mean","conditional_truth_mean","marginal_truth_mean","marginal_bias","target_shift","empirical_se","mean_se","conditional_coverage","coverage_mcse","mean_n","mean_coverage_fraction","mean_transport_quality","marginal_claim_supported"
"mixed_broad_fine",0.01,"supported_complete","configuration","covariate_x",200,0.00273781070062267,0.000689402420170094,0.000689402420170094,0.00204840828045258,0,0.0170575805545825,0.0186310869598329,0.945,0.0161206389451535,24,1,0.755509530964764,TRUE
"mixed_broad_fine",0.01,"supported_complete","total","(Intercept)",200,2.18733275198803,2.18627091065922,2.18627091065922,0.00106184132880676,0,0.0782200701846106,0.149341718137797,1,0,24,1,0.755509530964764,TRUE
"mixed_broad_fine",0.01,"supported_complete","total","covariate_x",200,0.0997308194555169,0.0979813523439316,0.0979813523439316,0.0017494671115853,0,0.13797221105169,0.142850934842212,1,0,24,1,0.755509530964764,TRUE
"mixed_broad_fine",1.01,"failure_informative","coherent","(Intercept)",200,1.30853976972202,1.30785524313312,1.21470922387303,0.0938305458489882,0.0931460192600919,0.0986202459424522,0.168149000451505,1,0,13.275,0.553125,0.739423498424207,FALSE
"mixed_broad_fine",1.01,"failure_informative","coherent","covariate_x",200,0.0124827862995862,0.0116612136791865,0.0550985892471925,-0.0426158029476062,-0.043437375568006,0.1727035162909,0.184556297127835,1,0,13.275,0.553125,0.739423498424207,FALSE
"mixed_broad_fine",1.01,"failure_informative","configuration","(Intercept)",200,1.04500878697135,1.04167663104903,0.971561686786191,0.0734471001851616,0.0701149442628384,0.080244911023731,0.134266015902113,1,0,13.275,0.553125,0.739423498424207,FALSE
"mixed_broad_fine",1.01,"failure_informative","configuration","covariate_x",200,0.00873035916352967,0.0103575476286262,0.0428827630967392,-0.0341524039332095,-0.032525215468113,0.140418327767531,0.147652451374886,1,0,13.275,0.553125,0.739423498424207,FALSE
"mixed_broad_fine",1.01,"failure_informative","total","(Intercept)",200,2.35354855669337,2.34953187418215,2.18627091065922,0.16727764603415,0.16326096352293,0.17352503476054,0.298506249095124,1,0,13.275,0.553125,0.739423498424207,FALSE
"mixed_broad_fine",1.01,"failure_informative","total","covariate_x",200,0.0212131454631159,0.0220187613078126,0.0979813523439316,-0.0767682068808157,-0.075962591036119,0.309634208089111,0.327573195358214,1,0,13.275,0.553125,0.739423498424207,FALSE
"mixed_broad_fine",1.01,"supported_complete","coherent","(Intercept)",200,1.215330439153,1.21470922387303,1.21470922387303,0.000621215279973399,0,0.0478831295963236,0.08365516036307,1,0,24,1,0.755509530964764,TRUE
