"scenario","noise_regime","trials_per_condition","snr","regime_label","scale","metric","truth","estimate_mean","estimate_sd","interval_lower","interval_upper","n_valid","n_replications"
"mixed_broad_fine","gaussian",24,0.2,"low_power",4.01,"activation",0.14142135623731,0.149216675929838,0.0342792693616385,0.0943590258533351,0.208401792882882,48,48
"mixed_broad_fine","gaussian",24,0.2,"low_power",4.01,"aggregate",0.68,0.732160349898715,0.309594881021737,0.237202489035319,1.31354527196632,48,48
"mixed_broad_fine","gaussian",24,0.2,"low_power",4.01,"total",0.17,0.183040087474679,0.0773987202554343,0.0593006222588296,0.32838631799158,48,48
"mixed_broad_fine","gaussian",24,0.2,"low_power",4.01,"coherent",0.0861876572451543,0.0974015110983223,0.0450725463883808,0.0317825160392492,0.182927993170482,48,48
"mixed_broad_fine","gaussian",24,0.2,"low_power",4.01,"configuration",0.0838123427548456,0.0856385763763564,0.0566229586769515,0.00171420810545272,0.190487651417279,48,48
"mixed_broad_fine","gaussian",24,0.2,"low_power",4.01,"coherent_share",0.506986219089143,0.569268699964684,0.229396231316292,0.216910560320808,0.980382723327436,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",0.01,"activation",0.565685424949238,0.573480744641766,0.0342792693616385,0.518623094565264,0.632665861594811,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",0.01,"aggregate",10.88,11.1120889514431,0.961817074845324,9.39323888343119,12.7390320335616,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",0.01,"total",2.72,2.77802223786076,0.240454268711331,2.3483097208578,3.18475800839041,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",0.01,"coherent",2.72,2.77802223786076,0.240454268711331,2.3483097208578,3.18475800839041,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",1.01,"activation",0.565685424949238,0.573480744641766,0.0342792693616385,0.518623094565264,0.632665861594811,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",1.01,"aggregate",10.88,11.1120889514431,0.961817074845324,9.39323888343119,12.7390320335616,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",1.01,"total",2.72,2.77802223786076,0.240454268711331,2.3483097208578,3.18475800839041,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",1.01,"coherent",1.51099118165785,1.55429534182206,0.171493312377534,1.27890278231033,1.86087191981251,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",1.01,"configuration",1.20900881834215,1.22372689603871,0.147481148592831,0.93851600598648,1.5148517751045,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",1.01,"coherent_share",0.555511463844797,0.55945639853448,0.0379393796477032,0.490128239580463,0.62530277234227,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",2.01,"activation",0.565685424949238,0.573480744641766,0.0342792693616385,0.518623094565264,0.632665861594811,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",2.01,"aggregate",10.88,11.1120889514431,0.961817074845324,9.39323888343119,12.7390320335616,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",2.01,"total",2.72,2.77802223786076,0.240454268711331,2.3483097208578,3.18475800839041,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",2.01,"coherent",1.4222147699086,1.46372731111722,0.168363574886792,1.19062838223695,1.75357167614308,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",2.01,"configuration",1.2977852300914,1.31429492674354,0.158495080732256,1.02540772590601,1.62199908048654,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",2.01,"coherent_share",0.522873077172281,0.52690120928852,0.0401810724740806,0.455135562522966,0.597268189768723,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",4.01,"activation",0.565685424949238,0.573480744641766,0.0342792693616385,0.518623094565264,0.632665861594811,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",4.01,"aggregate",10.88,11.1120889514431,0.961817074845324,9.39323888343119,12.7390320335616,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",4.01,"total",2.72,2.77802223786076,0.240454268711331,2.3483097208578,3.18475800839041,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",4.01,"coherent",1.37900251592247,1.41899127190966,0.167755893540948,1.15262530068028,1.71082959763058,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",4.01,"configuration",1.34099748407753,1.35903096595111,0.164084947926568,1.06309184989502,1.66842494656886,48,48
"mixed_broad_fine","gaussian",24,0.8,"recoverable",4.01,"coherent_share",0.506986219089143,0.510814459881766,0.0415355867460486,0.43468208516707,0.587648029717282,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",0.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",0.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",0.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",0.01,"coherent",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",1.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",1.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",1.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",1.01,"coherent",0,0.00621535328729306,0.0819108825874897,-0.119658720350745,0.212031134364916,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",1.01,"configuration",0,0.0127205107440325,0.102546496616901,-0.154222657609779,0.20185085953429,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",1.01,"coherent_share",NA,0.45008904606489,2.33025060374166,-3.48215518679226,5.64445792555655,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",2.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",2.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",2.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",2.01,"coherent",0,0.0029065733524736,0.0653887109486195,-0.0887965473047513,0.181128939017876,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",2.01,"configuration",0,0.0160292906788519,0.118349828656898,-0.16804735346864,0.261145893629393,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",2.01,"coherent_share",NA,0.371229015511757,2.51033912003461,-2.32856603207037,5.93052575737279,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",4.01,"activation",0,0.0121980206355587,0.0642197132389943,-0.11179846014101,0.117519660738885,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",4.01,"aggregate",0,0.0757434561253022,0.52360695090374,-0.659965794511825,1.06888348065964,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",4.01,"total",0,0.0189358640313255,0.130901737725935,-0.164991448627956,0.26722087016491,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",4.01,"coherent",0,0.00368696837705567,0.0514774574238252,-0.0707344434934974,0.132289132317042,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",4.01,"configuration",0,0.0152488956542699,0.122259888262861,-0.170773854030815,0.252114066147678,48,48
"mixed_broad_fine","heteroskedastic",6,0,"null",4.01,"coherent_share",NA,0.307006948924831,2.75088931297137,-2.53774262487152,10.0417772432094,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",0.01,"activation",0.14142135623731,0.153619376872868,0.0642197132389943,0.0296228960963,0.258941016976194,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",0.01,"aggregate",0.68,0.863487258019873,0.796407472853216,-0.270482798286606,2.62519547481343,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",0.01,"total",0.17,0.215871814504968,0.199101868213304,-0.0676206995716516,0.656298868703359,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",0.01,"coherent",0.17,0.215871814504968,0.199101868213304,-0.0676206995716516,0.656298868703359,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",1.01,"activation",0.14142135623731,0.153619376872868,0.0642197132389943,0.0296228960963,0.258941016976194,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",1.01,"aggregate",0.68,0.863487258019873,0.796407472853216,-0.270482798286606,2.62519547481343,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",1.01,"total",0.17,0.215871814504968,0.199101868213304,-0.0676206995716516,0.656298868703358,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",1.01,"coherent",0.0944369488536155,0.117282827254507,0.109264877227759,-0.0736309012312051,0.344932154618818,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",1.01,"configuration",0.0755630511463845,0.0985889872504614,0.146522487566795,-0.102628774859633,0.388568179157157,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",1.01,"coherent_share",0.555511463844797,0.70865271874944,1.41382706081138,-1.17966575582895,2.13055477248651,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",2.01,"activation",0.14142135623731,0.153619376872868,0.0642197132389943,0.0296228960963,0.258941016976194,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",2.01,"aggregate",0.68,0.863487258019873,0.796407472853216,-0.270482798286606,2.62519547481343,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",2.01,"total",0.17,0.215871814504968,0.199101868213304,-0.0676206995716516,0.656298868703359,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",2.01,"coherent",0.0888884231192877,0.107608458194283,0.0970182293016412,-0.0383711769335958,0.325220765725145,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",2.01,"configuration",0.0811115768807123,0.108263356310685,0.160710206853664,-0.137140207793799,0.455854185708328,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",2.01,"coherent_share",0.522873077172281,0.624394498912852,2.07200359405822,-2.15416954540362,2.58329786623866,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",4.01,"activation",0.14142135623731,0.153619376872868,0.0642197132389943,0.0296228960963,0.258941016976194,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",4.01,"aggregate",0.68,0.863487258019873,0.796407472853216,-0.270482798286606,2.62519547481343,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",4.01,"total",0.17,0.215871814504968,0.199101868213304,-0.0676206995716516,0.656298868703359,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",4.01,"coherent",0.0861876572451543,0.105256052246875,0.0918914955863444,-0.0283604582877871,0.336610714925956,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",4.01,"configuration",0.0838123427548456,0.110615762258094,0.165601406812466,-0.149169792535815,0.445913379148487,48,48
"mixed_broad_fine","heteroskedastic",6,0.2,"low_power",4.01,"coherent_share",0.506986219089143,0.643408638264714,2.60832987941021,-3.59197083232487,3.20204161575906,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",0.01,"activation",0.565685424949238,0.577883445584797,0.0642197132389943,0.453886964808229,0.683205085688123,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",0.01,"aggregate",10.88,11.3867186637036,2.15445714275011,8.43122602022075,15.6778282613563,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",0.01,"total",2.72,2.8466796659259,0.538614285687528,2.10780650505519,3.91945706533907,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",0.01,"coherent",2.72,2.8466796659259,0.538614285687528,2.10780650505519,3.91945706533907,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",1.01,"activation",0.565685424949238,0.577883445584797,0.0642197132389943,0.453886964808229,0.683205085688123,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",1.01,"aggregate",10.88,11.3867186637036,2.15445714275011,8.43122602022075,15.6778282613563,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",1.01,"total",2.72,2.8466796659259,0.538614285687529,2.10780650505519,3.91945706533907,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",1.01,"coherent",1.51099118165785,1.58372863539953,0.319420357286532,1.14011552271029,2.23030123876734,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",1.01,"configuration",1.20900881834215,1.26295103052636,0.375933705884937,0.687488251267793,1.90136675920584,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",1.01,"coherent_share",0.555511463844797,0.560504862906196,0.0835283731072311,0.409062686763315,0.695629367296031,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",2.01,"activation",0.565685424949238,0.577883445584797,0.0642197132389943,0.453886964808229,0.683205085688123,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",2.01,"aggregate",10.88,11.3867186637036,2.15445714275011,8.43122602022075,15.6778282613563,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",2.01,"total",2.72,2.8466796659259,0.538614285687529,2.10780650505519,3.91945706533907,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",2.01,"coherent",1.4222147699086,1.48837519015116,0.312198297358852,1.03545630372061,2.09762268492665,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",2.01,"configuration",1.2977852300914,1.35830447577473,0.400637550726843,0.737344898464182,2.03953370864647,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",2.01,"coherent_share",0.522873077172281,0.527283320670942,0.0876089826595625,0.384742898328138,0.675451200227314,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",4.01,"activation",0.565685424949238,0.577883445584797,0.0642197132389943,0.453886964808229,0.683205085688123,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",4.01,"aggregate",10.88,11.3867186637036,2.15445714275011,8.43122602022075,15.6778282613563,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",4.01,"total",2.72,2.8466796659259,0.538614285687529,2.10780650505519,3.91945706533907,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",4.01,"coherent",1.37900251592247,1.44421519079818,0.31262203032057,0.967217739388162,2.02164837526305,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",4.01,"configuration",1.34099748407753,1.40246447512771,0.412661542919231,0.74492222261609,2.13047994476111,48,48
"mixed_broad_fine","heteroskedastic",6,0.8,"recoverable",4.01,"coherent_share",0.506986219089143,0.511928684063799,0.0912654055111368,0.362424123802172,0.679008031116212,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",0.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",0.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",0.01,"total",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",0.01,"coherent",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",0.01,"coherent_share",NA,1,0,1,1,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",1.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",1.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",1.01,"total",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",1.01,"coherent",0,0.00231923519035983,0.0278942351946217,-0.0284997457429385,0.0526171135736834,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",1.01,"configuration",0,-0.00482143343117439,0.035347134347766,-0.0522079236169184,0.0616182027304603,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",1.01,"coherent_share",NA,0.635354169279742,1.45157727563358,-0.830886594824737,4.47470245017729,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",2.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",2.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",2.01,"total",0,-0.00250219824081456,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",2.01,"coherent",0,0.00186659747927854,0.0217907217838078,-0.0222384846631506,0.031847949974871,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",2.01,"configuration",0,-0.0043687957200931,0.0406166644973563,-0.0592756879500868,0.0791307543579492,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",2.01,"coherent_share",NA,0.214164099562059,0.925394651807508,-1.37494037410973,1.28540441204084,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",4.01,"activation",0,0.00947138485289799,0.0331704175682078,-0.0525983567966374,0.0701168774731584,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",4.01,"aggregate",0,-0.0100087929632582,0.209455659067546,-0.30924495970719,0.446126313178497,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",4.01,"total",0,-0.00250219824081455,0.0523639147668866,-0.0773112399267974,0.111531578294624,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",4.01,"coherent",0,0.00136595225267287,0.0162511364395272,-0.0177819850540627,0.024073509675918,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",4.01,"configuration",0,-0.00386815049348743,0.0439985897593597,-0.0649690810309938,0.0958871162033324,48,48
"mixed_broad_fine","heteroskedastic",24,0,"null",4.01,"coherent_share",NA,0.0931183724802954,0.805815211320801,-0.879183537997382,0.788328156678785,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",0.01,"activation",0.14142135623731,0.150892741090207,0.0331704175682078,0.0888229994406721,0.211538233710468,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",0.01,"aggregate",0.68,0.748506143030714,0.335424734028105,0.228527595171714,1.42799470947242,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",0.01,"total",0.17,0.187126535757679,0.0838561835070263,0.0571318987929284,0.356998677368105,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",0.01,"coherent",0.17,0.187126535757679,0.0838561835070263,0.0571318987929284,0.356998677368105,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",1.01,"activation",0.14142135623731,0.150892741090207,0.0331704175682078,0.0888229994406721,0.211538233710468,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",1.01,"aggregate",0.68,0.748506143030714,0.335424734028105,0.228527595171714,1.42799470947242,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",1.01,"total",0.17,0.187126535757679,0.0838561835070263,0.0571318987929284,0.356998677368105,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",1.01,"coherent",0.0944369488536155,0.109528780084551,0.0567747885593105,0.0365279985286156,0.21150632541753,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",1.01,"configuration",0.0755630511463845,0.0775977556731272,0.0533295482475634,0.00572949222540207,0.197625391377095,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",1.01,"coherent_share",0.555511463844797,0.601739295377871,0.183693739080058,0.264046932741949,0.949962942050429,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",2.01,"activation",0.14142135623731,0.150892741090207,0.0331704175682078,0.0888229994406721,0.211538233710468,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",2.01,"aggregate",0.68,0.748506143030714,0.335424734028105,0.228527595171714,1.42799470947242,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",2.01,"total",0.17,0.187126535757679,0.0838561835070263,0.0571318987929284,0.356998677368105,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",2.01,"coherent",0.0888884231192877,0.102865272215635,0.0516422162456791,0.0339381282976764,0.197053579161715,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",2.01,"configuration",0.0811115768807123,0.0842612635420439,0.0577954776437461,0.0043461328306057,0.20942424143751,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",2.01,"coherent_share",0.522873077172281,0.577468412802179,0.193238305289296,0.221365344171174,0.940792864262542,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",4.01,"activation",0.14142135623731,0.150892741090207,0.0331704175682078,0.0888229994406721,0.211538233710468,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",4.01,"aggregate",0.68,0.748506143030714,0.335424734028105,0.228527595171714,1.42799470947242,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",4.01,"total",0.17,0.187126535757679,0.0838561835070263,0.0571318987929284,0.356998677368105,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",4.01,"coherent",0.0861876572451543,0.0992444609240409,0.0481764601345243,0.03260906419729,0.191026739266326,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",4.01,"configuration",0.0838123427548456,0.0878820748336376,0.0611639277485088,0.00306962047711888,0.219096728167103,48,48
"mixed_broad_fine","heteroskedastic",24,0.2,"low_power",4.01,"coherent_share",0.506986219089143,0.570075700025887,0.219754749291163,0.181689698373278,0.964932395319833,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",0.01,"activation",0.565685424949238,0.575156809802136,0.0331704175682078,0.513087068152601,0.635802302422396,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",0.01,"aggregate",10.88,11.1840509510126,0.94233128396955,9.54262365976783,12.6639650325832,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",0.01,"total",2.72,2.79601273775316,0.235582820992388,2.38565591494196,3.1659912581458,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",0.01,"coherent",2.72,2.79601273775316,0.235582820992388,2.38565591494196,3.1659912581458,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",0.01,"configuration",0,0,0,0,0,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",0.01,"coherent_share",1,1,0,1,1,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",1.01,"activation",0.565685424949238,0.575156809802136,0.0331704175682078,0.513087068152601,0.635802302422396,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",1.01,"aggregate",10.88,11.1840509510126,0.94233128396955,9.54262365976783,12.6639650325832,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",1.01,"total",2.72,2.79601273775316,0.235582820992388,2.38565591494196,3.1659912581458,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",1.01,"coherent",1.51099118165785,1.56440080101051,0.17206070586915,1.29724896713496,1.8658401940438,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",1.01,"configuration",1.20900881834215,1.23161193674265,0.150440306100197,0.953655598881315,1.56008276106277,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",1.01,"coherent_share",0.555511463844797,0.559483458180748,0.0385943767257302,0.486324403681372,0.627610427572142,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",2.01,"activation",0.565685424949238,0.575156809802136,0.0331704175682078,0.513087068152601,0.635802302422396,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",2.01,"aggregate",10.88,11.1840509510126,0.94233128396955,9.54262365976783,12.6639650325832,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",2.01,"total",2.72,2.79601273775316,0.235582820992387,2.38565591494196,3.1659912581458,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",2.01,"coherent",1.4222147699086,1.47252237385615,0.168208169529993,1.2030397859889,1.78518466161714,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",2.01,"configuration",1.2977852300914,1.323490363897,0.16087976466148,1.03355781430408,1.66813440330089,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",2.01,"coherent_share",0.522873077172281,0.526682188580061,0.0404288065528282,0.446451935191132,0.598963234096976,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",4.01,"activation",0.565685424949238,0.575156809802136,0.0331704175682078,0.513087068152601,0.635802302422396,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",4.01,"aggregate",10.88,11.1840509510126,0.94233128396955,9.54262365976783,12.6639650325832,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",4.01,"total",2.72,2.79601273775316,0.235582820992387,2.38565591494196,3.1659912581458,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",4.01,"coherent",1.37900251592247,1.42713187388,0.166195765383278,1.15435760807585,1.74484879775454,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",4.01,"configuration",1.34099748407753,1.36888086387316,0.165881522713785,1.05943420886469,1.72409155251807,48,48
"mixed_broad_fine","heteroskedastic",24,0.8,"recoverable",4.01,"coherent_share",0.506986219089143,0.510486336909493,0.0413337312523498,0.427911004006327,0.587420920480416,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",0.01,"activation",0,0.00818576106481946,0.125236443669461,-0.243757264748087,0.238660963116959,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",0.01,"aggregate",0,0.0689223629936932,0.782364998046933,-1.22650903459052,1.74434802520381,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",0.01,"total",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
"mixed_broad_fine","spatial_correlated",6,0,"null",0.01,"coherent",0,0.0172305907484233,0.195591249511733,-0.306627258647631,0.436087006300952,48,48
