"dataset_id","scenario","transport_regime","coverage_regime","marginal_claim_supported","replication","method","n","estimate","reported_se","lower","upper","reject","quality_mean","coverage_fraction","failure"
"gaussian_homoskedastic-r0270-s173271","gaussian_homoskedastic","fixed","complete",TRUE,270,"classical",24,-0.17373060227064,0.218107292803885,-0.626057442730075,0.278596238188796,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0270-s173271","gaussian_homoskedastic","fixed","complete",TRUE,270,"HC3",24,-0.17373060227064,0.17562003240105,-0.53794425765161,0.190483053110331,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0270-s173271","gaussian_homoskedastic","fixed","complete",TRUE,270,"wild_bootstrap",24,-0.17373060227064,0.17562003240105,-0.606733160247616,0.259271955706337,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0271-s173272","gaussian_homoskedastic","fixed","complete",TRUE,271,"classical",24,0.119213144425746,0.231395106443632,-0.360670934872487,0.59909722372398,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0271-s173272","gaussian_homoskedastic","fixed","complete",TRUE,271,"HC3",24,0.119213144425746,0.240051379097713,-0.37862294559822,0.617049234449713,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0271-s173272","gaussian_homoskedastic","fixed","complete",TRUE,271,"wild_bootstrap",24,0.119213144425746,0.240051379097713,-0.424110294158728,0.66253658301022,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0272-s173273","gaussian_homoskedastic","fixed","complete",TRUE,272,"classical",24,-0.0843716054267318,0.18380494788961,-0.465559736602497,0.296816525749034,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0272-s173273","gaussian_homoskedastic","fixed","complete",TRUE,272,"HC3",24,-0.0843716054267318,0.151875007286363,-0.399341092725647,0.230597881872184,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0272-s173273","gaussian_homoskedastic","fixed","complete",TRUE,272,"wild_bootstrap",24,-0.0843716054267318,0.151875007286363,-0.342061362822722,0.173318151969258,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0273-s173274","gaussian_homoskedastic","fixed","complete",TRUE,273,"classical",24,0.249871047016803,0.240656411509465,-0.249219803431105,0.748961897464712,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0273-s173274","gaussian_homoskedastic","fixed","complete",TRUE,273,"HC3",24,0.249871047016803,0.306810964607764,-0.386415949420895,0.886158043454501,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0273-s173274","gaussian_homoskedastic","fixed","complete",TRUE,273,"wild_bootstrap",24,0.249871047016803,0.306810964607764,-0.383165482004035,0.882907576037641,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0274-s173275","gaussian_homoskedastic","fixed","complete",TRUE,274,"classical",24,-0.288423100499148,0.20122304080659,-0.705734145469687,0.128887944471391,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0274-s173275","gaussian_homoskedastic","fixed","complete",TRUE,274,"HC3",24,-0.288423100499148,0.252057253489743,-0.811157850081384,0.234311649083088,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0274-s173275","gaussian_homoskedastic","fixed","complete",TRUE,274,"wild_bootstrap",24,-0.288423100499148,0.252057253489743,-0.88747585869287,0.310629657694573,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0275-s173276","gaussian_homoskedastic","fixed","complete",TRUE,275,"classical",24,-0.158047166774264,0.259640035632916,-0.696507644023011,0.380413310474482,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0275-s173276","gaussian_homoskedastic","fixed","complete",TRUE,275,"HC3",24,-0.158047166774264,0.255054124219107,-0.686997045850119,0.37090271230159,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0275-s173276","gaussian_homoskedastic","fixed","complete",TRUE,275,"wild_bootstrap",24,-0.158047166774264,0.255054124219107,-0.685481573022252,0.369387239473724,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0276-s173277","gaussian_homoskedastic","fixed","complete",TRUE,276,"classical",24,-0.032101936212715,0.236360013906737,-0.522282603383318,0.458078730957888,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0276-s173277","gaussian_homoskedastic","fixed","complete",TRUE,276,"HC3",24,-0.032101936212715,0.235891570710747,-0.521311111655311,0.457107239229881,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0276-s173277","gaussian_homoskedastic","fixed","complete",TRUE,276,"wild_bootstrap",24,-0.032101936212715,0.235891570710747,-0.538733214630104,0.474529342204674,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0277-s173278","gaussian_homoskedastic","fixed","complete",TRUE,277,"classical",24,0.0818657508151701,0.233115727063262,-0.401586677246195,0.565318178876536,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0277-s173278","gaussian_homoskedastic","fixed","complete",TRUE,277,"HC3",24,0.0818657508151701,0.295255326839615,-0.530456319672707,0.694187821303047,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0277-s173278","gaussian_homoskedastic","fixed","complete",TRUE,277,"wild_bootstrap",24,0.0818657508151701,0.295255326839615,-0.6236088448447,0.78734034647504,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0278-s173279","gaussian_homoskedastic","fixed","complete",TRUE,278,"classical",24,0.0196057064639578,0.23873074554755,-0.475491557207754,0.51470297013567,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0278-s173279","gaussian_homoskedastic","fixed","complete",TRUE,278,"HC3",24,0.0196057064639578,0.233238283197035,-0.464100887462546,0.503312300390461,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0278-s173279","gaussian_homoskedastic","fixed","complete",TRUE,278,"wild_bootstrap",24,0.0196057064639578,0.233238283197035,-0.514581468859264,0.55379288178718,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0279-s173280","gaussian_homoskedastic","fixed","complete",TRUE,279,"classical",24,0.172822048114254,0.2133241469106,-0.269585154897242,0.61522925112575,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0279-s173280","gaussian_homoskedastic","fixed","complete",TRUE,279,"HC3",24,0.172822048114254,0.332008223145778,-0.515720864190444,0.861364960418952,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0279-s173280","gaussian_homoskedastic","fixed","complete",TRUE,279,"wild_bootstrap",24,0.172822048114254,0.332008223145778,-0.62477398696338,0.970418083191888,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0280-s173281","gaussian_homoskedastic","fixed","complete",TRUE,280,"classical",24,0.0876166778525525,0.191064588111974,-0.308627025663047,0.483860381368151,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0280-s173281","gaussian_homoskedastic","fixed","complete",TRUE,280,"HC3",24,0.0876166778525525,0.150407585317147,-0.224309562545156,0.399542918250261,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0280-s173281","gaussian_homoskedastic","fixed","complete",TRUE,280,"wild_bootstrap",24,0.0876166778525525,0.150407585317147,-0.119349948521819,0.294583304226924,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0281-s173282","gaussian_homoskedastic","fixed","complete",TRUE,281,"classical",24,0.0414753806320894,0.230239465303921,-0.436012045630336,0.518962806894515,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0281-s173282","gaussian_homoskedastic","fixed","complete",TRUE,281,"HC3",24,0.0414753806320894,0.338762608339819,-0.66107526921678,0.744026030480959,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0281-s173282","gaussian_homoskedastic","fixed","complete",TRUE,281,"wild_bootstrap",24,0.0414753806320894,0.338762608339819,-0.832717855112918,0.915668616377097,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0282-s173283","gaussian_homoskedastic","fixed","complete",TRUE,282,"classical",24,-0.149232629385909,0.194075542089206,-0.551720669263588,0.25325541049177,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0282-s173283","gaussian_homoskedastic","fixed","complete",TRUE,282,"HC3",24,-0.149232629385909,0.181521930375953,-0.525686072026547,0.22722081325473,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0282-s173283","gaussian_homoskedastic","fixed","complete",TRUE,282,"wild_bootstrap",24,-0.149232629385909,0.181521930375953,-0.487813431910727,0.18934817313891,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0283-s173284","gaussian_homoskedastic","fixed","complete",TRUE,283,"classical",24,0.118187693576562,0.205277165465989,-0.307531091339032,0.543906478492155,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0283-s173284","gaussian_homoskedastic","fixed","complete",TRUE,283,"HC3",24,0.118187693576562,0.23039013238635,-0.359612197090332,0.595987584243455,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0283-s173284","gaussian_homoskedastic","fixed","complete",TRUE,283,"wild_bootstrap",24,0.118187693576562,0.23039013238635,-0.37169523376396,0.608070620917083,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0284-s173285","gaussian_homoskedastic","fixed","complete",TRUE,284,"classical",24,-0.302948817821789,0.166154388624133,-0.647531929503437,0.0416342938598583,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0284-s173285","gaussian_homoskedastic","fixed","complete",TRUE,284,"HC3",24,-0.302948817821789,0.173674051700258,-0.663126756236725,0.0572291205931463,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0284-s173285","gaussian_homoskedastic","fixed","complete",TRUE,284,"wild_bootstrap",24,-0.302948817821789,0.173674051700258,-0.621314185002407,0.0154165493588283,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0285-s173286","gaussian_homoskedastic","fixed","complete",TRUE,285,"classical",24,-0.129721593402609,0.219404221824581,-0.584738100029048,0.325294913223831,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0285-s173286","gaussian_homoskedastic","fixed","complete",TRUE,285,"HC3",24,-0.129721593402609,0.136767822456868,-0.413360696951787,0.15391751014657,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0285-s173286","gaussian_homoskedastic","fixed","complete",TRUE,285,"wild_bootstrap",24,-0.129721593402609,0.136767822456868,-0.385577489560112,0.126134302754895,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0286-s173287","gaussian_homoskedastic","fixed","complete",TRUE,286,"classical",24,0.0511949148796659,0.207811560778131,-0.379779884217201,0.482169713976532,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0286-s173287","gaussian_homoskedastic","fixed","complete",TRUE,286,"HC3",24,0.0511949148796659,0.234525736556426,-0.435181693895062,0.537571523654393,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0286-s173287","gaussian_homoskedastic","fixed","complete",TRUE,286,"wild_bootstrap",24,0.0511949148796659,0.234525736556426,-0.455395983701301,0.557785813460632,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0287-s173288","gaussian_homoskedastic","fixed","complete",TRUE,287,"classical",24,0.334003479356395,0.204641246984103,-0.0903964913462335,0.758403450059023,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0287-s173288","gaussian_homoskedastic","fixed","complete",TRUE,287,"HC3",24,0.334003479356395,0.247697373098498,-0.179689431703156,0.847696390415946,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0287-s173288","gaussian_homoskedastic","fixed","complete",TRUE,287,"wild_bootstrap",24,0.334003479356395,0.247697373098498,-0.171872678373434,0.839879637086224,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0288-s173289","gaussian_homoskedastic","fixed","complete",TRUE,288,"classical",24,0.0246211470925309,0.194098273587788,-0.377914035027851,0.427156329212913,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0288-s173289","gaussian_homoskedastic","fixed","complete",TRUE,288,"HC3",24,0.0246211470925309,0.180605259110012,-0.349931235697551,0.399173529882612,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0288-s173289","gaussian_homoskedastic","fixed","complete",TRUE,288,"wild_bootstrap",24,0.0246211470925309,0.180605259110012,-0.306786186356085,0.356028480541147,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0289-s173290","gaussian_homoskedastic","fixed","complete",TRUE,289,"classical",24,-0.24524192802202,0.180426606603574,-0.619423808190485,0.128939952146446,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0289-s173290","gaussian_homoskedastic","fixed","complete",TRUE,289,"HC3",24,-0.24524192802202,0.220166649563378,-0.701839613002172,0.211355756958133,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0289-s173290","gaussian_homoskedastic","fixed","complete",TRUE,289,"wild_bootstrap",24,-0.24524192802202,0.220166649563378,-0.732225418190094,0.241741562146055,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0290-s173291","gaussian_homoskedastic","fixed","complete",TRUE,290,"classical",24,0.156934754835687,0.220069965498138,-0.29946241966547,0.613331929336845,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0290-s173291","gaussian_homoskedastic","fixed","complete",TRUE,290,"HC3",24,0.156934754835687,0.295160563807408,-0.455190789151864,0.769060298823238,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0290-s173291","gaussian_homoskedastic","fixed","complete",TRUE,290,"wild_bootstrap",24,0.156934754835687,0.295160563807408,-0.515166502741622,0.829036012412997,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0291-s173292","gaussian_homoskedastic","fixed","complete",TRUE,291,"classical",24,0.0875281507334257,0.261749418803237,-0.45530691946214,0.630363220928992,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0291-s173292","gaussian_homoskedastic","fixed","complete",TRUE,291,"HC3",24,0.0875281507334257,0.239232723053184,-0.408610150567914,0.583666452034766,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0291-s173292","gaussian_homoskedastic","fixed","complete",TRUE,291,"wild_bootstrap",24,0.0875281507334257,0.239232723053184,-0.397941438125837,0.572997739592688,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0292-s173293","gaussian_homoskedastic","fixed","complete",TRUE,292,"classical",24,-0.0338671834924187,0.215552676742347,-0.480896074502995,0.413161707518158,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0292-s173293","gaussian_homoskedastic","fixed","complete",TRUE,292,"HC3",24,-0.0338671834924187,0.249774404312622,-0.551867593648136,0.484133226663299,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0292-s173293","gaussian_homoskedastic","fixed","complete",TRUE,292,"wild_bootstrap",24,-0.0338671834924187,0.249774404312622,-0.600120036281231,0.532385669296394,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0293-s173294","gaussian_homoskedastic","fixed","complete",TRUE,293,"classical",24,0.0673018152864583,0.19463395464243,-0.336344301346132,0.470947931919048,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0293-s173294","gaussian_homoskedastic","fixed","complete",TRUE,293,"HC3",24,0.0673018152864583,0.219910854244981,-0.388765382671975,0.523369013244891,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0293-s173294","gaussian_homoskedastic","fixed","complete",TRUE,293,"wild_bootstrap",24,0.0673018152864583,0.219910854244981,-0.354932163847141,0.489535794420058,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0294-s173295","gaussian_homoskedastic","fixed","complete",TRUE,294,"classical",24,-0.159208541384338,0.222623067682076,-0.62090052574437,0.302483442975694,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0294-s173295","gaussian_homoskedastic","fixed","complete",TRUE,294,"HC3",24,-0.159208541384338,0.268905931181085,-0.716885309860443,0.398468227091767,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0294-s173295","gaussian_homoskedastic","fixed","complete",TRUE,294,"wild_bootstrap",24,-0.159208541384338,0.268905931181085,-0.759005660103428,0.440588577334752,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0295-s173296","gaussian_homoskedastic","fixed","complete",TRUE,295,"classical",24,-0.273328430202287,0.229347958320083,-0.748966984141084,0.202310123736509,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0295-s173296","gaussian_homoskedastic","fixed","complete",TRUE,295,"HC3",24,-0.273328430202287,0.312323677122813,-0.921048092656042,0.374391232251467,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0295-s173296","gaussian_homoskedastic","fixed","complete",TRUE,295,"wild_bootstrap",24,-0.273328430202287,0.312323677122813,-0.858677056790913,0.312020196386338,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0296-s173297","gaussian_homoskedastic","fixed","complete",TRUE,296,"classical",24,0.235320414852486,0.233605720840919,-0.249148198107802,0.719789027812774,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0296-s173297","gaussian_homoskedastic","fixed","complete",TRUE,296,"HC3",24,0.235320414852486,0.180850375947355,-0.139740309145052,0.610381138850025,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0296-s173297","gaussian_homoskedastic","fixed","complete",TRUE,296,"wild_bootstrap",24,0.235320414852486,0.180850375947355,-0.205241722863799,0.675882552568772,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0297-s173298","gaussian_homoskedastic","fixed","complete",TRUE,297,"classical",24,0.190838991041929,0.200387735652128,-0.22473973706529,0.606417719149148,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0297-s173298","gaussian_homoskedastic","fixed","complete",TRUE,297,"HC3",24,0.190838991041929,0.216887087466097,-0.258957298430154,0.640635280514012,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0297-s173298","gaussian_homoskedastic","fixed","complete",TRUE,297,"wild_bootstrap",24,0.190838991041929,0.216887087466097,-0.292844111279574,0.674522093363432,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0298-s173299","gaussian_homoskedastic","fixed","complete",TRUE,298,"classical",24,-0.0855258517415406,0.21950854295374,-0.540758707148157,0.369707003665076,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0298-s173299","gaussian_homoskedastic","fixed","complete",TRUE,298,"HC3",24,-0.0855258517415406,0.212006716306286,-0.525200870903917,0.354149167420835,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0298-s173299","gaussian_homoskedastic","fixed","complete",TRUE,298,"wild_bootstrap",24,-0.0855258517415406,0.212006716306286,-0.462442865623985,0.291391162140904,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0299-s173300","gaussian_homoskedastic","fixed","complete",TRUE,299,"classical",24,-0.0169857074649425,0.169758420657663,-0.369043124116792,0.335071709186907,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0299-s173300","gaussian_homoskedastic","fixed","complete",TRUE,299,"HC3",24,-0.0169857074649425,0.166448066273284,-0.362177869313811,0.328206454383926,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0299-s173300","gaussian_homoskedastic","fixed","complete",TRUE,299,"wild_bootstrap",24,-0.0169857074649425,0.166448066273284,-0.35201484281622,0.318043427886335,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0300-s173301","gaussian_homoskedastic","fixed","complete",TRUE,300,"classical",24,-0.182473711845477,0.161591057826203,-0.51759305468536,0.152645630994407,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0300-s173301","gaussian_homoskedastic","fixed","complete",TRUE,300,"HC3",24,-0.182473711845477,0.166130655079692,-0.527007603168503,0.16206017947755,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0300-s173301","gaussian_homoskedastic","fixed","complete",TRUE,300,"wild_bootstrap",24,-0.182473711845477,0.166130655079692,-0.495699876759398,0.130752453068445,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0301-s173302","gaussian_homoskedastic","fixed","complete",TRUE,301,"classical",24,0.0108109746730234,0.180764775907529,-0.364072225707308,0.385694175053355,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0301-s173302","gaussian_homoskedastic","fixed","complete",TRUE,301,"HC3",24,0.0108109746730234,0.219353367983504,-0.444100067542006,0.465722016888053,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0301-s173302","gaussian_homoskedastic","fixed","complete",TRUE,301,"wild_bootstrap",24,0.0108109746730234,0.219353367983504,-0.54362049576848,0.565242445114527,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0302-s173303","gaussian_homoskedastic","fixed","complete",TRUE,302,"classical",24,-0.104121807783008,0.221241796151021,-0.562949210315323,0.354705594749308,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0302-s173303","gaussian_homoskedastic","fixed","complete",TRUE,302,"HC3",24,-0.104121807783008,0.205443382320571,-0.530185305356751,0.321941689790736,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0302-s173303","gaussian_homoskedastic","fixed","complete",TRUE,302,"wild_bootstrap",24,-0.104121807783008,0.205443382320571,-0.538531559008707,0.330287943442692,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0303-s173304","gaussian_homoskedastic","fixed","complete",TRUE,303,"classical",24,0.616823219732887,0.232752672240224,0.134123721291194,1.09952271817458,TRUE,1,1,FALSE
"gaussian_homoskedastic-r0303-s173304","gaussian_homoskedastic","fixed","complete",TRUE,303,"HC3",24,0.616823219732887,0.242611703829865,0.113677341201822,1.11996909826395,TRUE,1,1,FALSE
"gaussian_homoskedastic-r0303-s173304","gaussian_homoskedastic","fixed","complete",TRUE,303,"wild_bootstrap",24,0.616823219732887,0.242611703829865,0.005459077594269,1.2281873618715,TRUE,1,1,FALSE
"gaussian_homoskedastic-r0304-s173305","gaussian_homoskedastic","fixed","complete",TRUE,304,"classical",24,0.395580827844599,0.228510561265286,-0.07832107089511,0.869482726584309,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0304-s173305","gaussian_homoskedastic","fixed","complete",TRUE,304,"HC3",24,0.395580827844599,0.248370355078088,-0.119507762417608,0.910669418106807,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0304-s173305","gaussian_homoskedastic","fixed","complete",TRUE,304,"wild_bootstrap",24,0.395580827844599,0.248370355078088,-0.184836468662881,0.975998124352079,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0305-s173306","gaussian_homoskedastic","fixed","complete",TRUE,305,"classical",24,0.27462137449163,0.212241211107557,-0.165539957123664,0.714782706106925,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0305-s173306","gaussian_homoskedastic","fixed","complete",TRUE,305,"HC3",24,0.27462137449163,0.255516326107404,-0.255287052632298,0.804529801615558,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0305-s173306","gaussian_homoskedastic","fixed","complete",TRUE,305,"wild_bootstrap",24,0.27462137449163,0.255516326107404,-0.304003075857651,0.853245824840911,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0306-s173307","gaussian_homoskedastic","fixed","complete",TRUE,306,"classical",24,-0.174454837742037,0.251347215056096,-0.695717057739557,0.346807382255482,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0306-s173307","gaussian_homoskedastic","fixed","complete",TRUE,306,"HC3",24,-0.174454837742037,0.294123630899935,-0.784429914499557,0.435520239015482,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0306-s173307","gaussian_homoskedastic","fixed","complete",TRUE,306,"wild_bootstrap",24,-0.174454837742037,0.294123630899935,-0.935939475937427,0.587029800453352,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0307-s173308","gaussian_homoskedastic","fixed","complete",TRUE,307,"classical",24,-0.372706091590539,0.133943308197353,-0.650487511086998,-0.0949246720940805,TRUE,1,1,FALSE
"gaussian_homoskedastic-r0307-s173308","gaussian_homoskedastic","fixed","complete",TRUE,307,"HC3",24,-0.372706091590539,0.149848447565065,-0.683472751262956,-0.0619394319181221,TRUE,1,1,FALSE
"gaussian_homoskedastic-r0307-s173308","gaussian_homoskedastic","fixed","complete",TRUE,307,"wild_bootstrap",24,-0.372706091590539,0.149848447565065,-0.66231331987442,-0.0830988633066583,TRUE,1,1,FALSE
"gaussian_homoskedastic-r0308-s173309","gaussian_homoskedastic","fixed","complete",TRUE,308,"classical",24,0.0293507496722195,0.147319225292904,-0.276170624047219,0.334872123391658,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0308-s173309","gaussian_homoskedastic","fixed","complete",TRUE,308,"HC3",24,0.0293507496722195,0.156726443545115,-0.295680000624375,0.354381499968814,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0308-s173309","gaussian_homoskedastic","fixed","complete",TRUE,308,"wild_bootstrap",24,0.0293507496722195,0.156726443545115,-0.254036154044217,0.312737653388656,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0309-s173310","gaussian_homoskedastic","fixed","complete",TRUE,309,"classical",24,0.103881542290264,0.235652809530715,-0.384832472771402,0.592595557351931,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0309-s173310","gaussian_homoskedastic","fixed","complete",TRUE,309,"HC3",24,0.103881542290264,0.461108903053693,-0.852399793123557,1.06016287770409,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0309-s173310","gaussian_homoskedastic","fixed","complete",TRUE,309,"wild_bootstrap",24,0.103881542290264,0.461108903053693,-0.711968152611805,0.919731237192334,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0310-s173311","gaussian_homoskedastic","fixed","complete",TRUE,310,"classical",24,-0.108304283526487,0.203639053274552,-0.530625831686053,0.31401726463308,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0310-s173311","gaussian_homoskedastic","fixed","complete",TRUE,310,"HC3",24,-0.108304283526487,0.111012539082625,-0.338530198529586,0.121921631476612,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0310-s173311","gaussian_homoskedastic","fixed","complete",TRUE,310,"wild_bootstrap",24,-0.108304283526487,0.111012539082625,-0.30825125708201,0.0916426900290366,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0311-s173312","gaussian_homoskedastic","fixed","complete",TRUE,311,"classical",24,0.0355484456942673,0.146119781182983,-0.26748543318915,0.338582324577685,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0311-s173312","gaussian_homoskedastic","fixed","complete",TRUE,311,"HC3",24,0.0355484456942673,0.107133159946382,-0.186632129397989,0.257729020786523,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0311-s173312","gaussian_homoskedastic","fixed","complete",TRUE,311,"wild_bootstrap",24,0.0355484456942673,0.107133159946382,-0.125909579676132,0.197006471064666,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0312-s173313","gaussian_homoskedastic","fixed","complete",TRUE,312,"classical",24,-0.19487377127166,0.188297210082319,-0.585378284022848,0.195630741479528,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0312-s173313","gaussian_homoskedastic","fixed","complete",TRUE,312,"HC3",24,-0.19487377127166,0.223551565698952,-0.658491342662494,0.268743800119174,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0312-s173313","gaussian_homoskedastic","fixed","complete",TRUE,312,"wild_bootstrap",24,-0.19487377127166,0.223551565698952,-0.632613384317634,0.242865841774315,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0313-s173314","gaussian_homoskedastic","fixed","complete",TRUE,313,"classical",24,0.0237211698783291,0.235369679974414,-0.464405670421799,0.511848010178457,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0313-s173314","gaussian_homoskedastic","fixed","complete",TRUE,313,"HC3",24,0.0237211698783291,0.232249359106403,-0.457934521010411,0.505376860767069,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0313-s173314","gaussian_homoskedastic","fixed","complete",TRUE,313,"wild_bootstrap",24,0.0237211698783291,0.232249359106403,-0.346997798197789,0.394440137954448,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0314-s173315","gaussian_homoskedastic","fixed","complete",TRUE,314,"classical",24,-0.1282433617956,0.202305586107615,-0.547799468310723,0.291312744719522,FALSE,1,1,FALSE
"gaussian_homoskedastic-r0314-s173315","gaussian_homoskedastic","fixed","complete",TRUE,314,"HC3",24,-0.1282433617956,0.173205613380754,-0.487449818595743,0.230963095004542,FALSE,1,1,FALSE
